,ctuid,Ai_jobs_transit_beta,Ai_activities_transit_beta,Ai_jobs_auto_beta,Ai_activities_auto_beta,Ai_jobs_ratio_beta,Ai_activities_ratio_beta,Ai_combine_beta,SESi_beta,inc_avg_inc_16_beta,pop_beta,dw_beta,pop_elderly_prop_beta,pop_child_prop_beta,pop_immig_beta,pop_nodegree_beta,pop_unemployed_beta,inc_lico_p_beta,inc_total30p_beta,dw_majorrep_beta,dw_lone_prop_beta,dw_no_car_beta,mean_nonworktrip_time_adult_beta,mean_commute_time_adult_beta,R_activities_per_day_beta
253,5350216.00,0.005752777342285165,2753.5758658700124,0.004908822904971088,8140.7217604925145,0,0,0.0061429535504246855,0.029911540611191337,2061.5269714285714,26.70857142857143,8.342857142857143,-0.0013762333038253361,0.0006138464203391031,1.8138321512629253e-06,-0.009549004171829556,-0.0004474862230578114,0.00030308988396820054,0.003179385849712251,-0.0009091394741621545,0.0008082871313979023,-2.6265764895086693e-06,-0.03445096980541359,0.1158119655509111,0.007741730456939437
254,5350217.00,0.007052351221416806,3043.893921464185,0.003475494614466864,7182.2461002339305,0,0,0.007125247558767594,-0.01987003454939832,289.55377142857157,-22.617142857142866,-4.2857142857142865,0.0003772210178142182,-0.0008704110930354975,-0.0011867557326872874,-0.00853734464713564,0.000419604016375457,0.0008609722544040404,0.007150861917569347,-0.0011658667064877158,0.004538928206232756,0.0018305538030690645,-0.10751580079823325,0.21709478773959967,0.01205857049952146
255,5350218.00,0.006964388182015975,4095.609864661189,0.00526886646211292,8793.515775988466,0,0,0.008368144664617326,0.03993814549260785,3980.6733142857156,22.45714285714286,5.457142857142857,-0.002183306082358176,0.0016672018543911556,0.0003617569253615027,-0.008457442773135806,0.0006172935352640968,-0.0006568845852989481,-0.0003882324133393596,-0.0006437638129686968,-0.00033321182108634353,-0.006235779383200148,-0.13864799496027855,0.20837079801849273,0.017406753094240883
256,5350219.00,0.000778084794672202,1034.212551581949,0.0049092072873270325,8806.474635968289,0,0,0.0016396620992648273,0.03678061057439713,2287.596,17.817142857142862,1.0857142857142859,-0.004431370016030853,0.0023997052933492453,0.00045499527390066303,-0.010539931777828514,0.00028152843870539446,-0.001246882459310246,0.00045099040792672616,-0.000387901035976006,0.001353368580480966,-0.0030445045123466633,0.20235464217929536,0.2805876098567243,-0.01022440880324655
257,5350220.00,0.0037083815874436013,2092.1431368274057,0.005764276365376339,9581.494408731241,0,0,0.0043474717820384005,-0.005035456639220574,719.0540000000001,9.811428571428575,2.114285714285715,-0.0002714134873881332,0.0005916454717823195,0.000993723738910229,-0.007515414878101828,0.0002941442179730227,0.0008432611703368575,0.00445681674901328,-0.0012146227640842228,0.0021178640350003083,-0.003044015085080256,0.091258225363661,0.4683537982142559,-0.004547511300339305
258,5350221.01,0.004353143072083481,2360.4290816866287,0.004296932143097433,8719.204254883414,0,0,0.004986673525723368,-0.01790450297150041,188.62085714285712,5.66857142857143,0.7142857142857143,0.0017568890213732573,0.00013064274986080492,-0.0007840107300587145,-0.005403145634540792,0.0009014959878552688,0.00037038398534314254,0.0031147468349387217,-0.00019860325862909717,0.002179612975696811,-0.002135125887461257,0.17451674875729706,0.3647944616044541,-0.0006995342259022696
259,5350221.02,0.004365124918325389,2367.688821176985,0.004306857823128802,8728.249871976815,0,0,0.005001331350813709,0.0054187585893967685,437.8605714285715,44.78857142857144,13.657142857142862,0.0004056362878506177,-0.0006873600819899781,-0.0025121224572095266,-0.0076201435984103935,9.579108476029722e-05,0.0017725062270210153,0.009467918973221405,-0.004027698116773513,0.0036210252018637093,-0.0021247696670975424,0.17776670839185518,0.3776116789614432,-0.001885336555291188
260,5350222.01,0.006172776826683388,3462.9358873602223,0.005804304384231209,10092.92495385168,0,0,0.007212697192265737,0.0001458561693061114,890.3110857142864,53.571428571428584,19.48571428571429,-0.0007275338209373314,4.490332574057064e-05,-0.0007676170706187777,-0.007731123288862439,0.00016949987279230277,7.169249408535931e-05,0.0025603944024779664,0.0018495165178060973,0.0014840888880493712,0.00011692238369119483,0.02453990522018438,0.1424316486629196,-0.00591741976643477
261,5350222.02,0.006172776826683388,3462.9358873602223,0.005804304384231209,10092.92495385168,0,0,0.007212697192265737,0.02539361713302626,721.2778285714285,6.0232900003268,-0.39865692425302907,-0.0012227708457350057,0.00018468670930282366,-0.0010378194263791199,-0.006550357499918041,-0.0014431363814044684,-9.840566192138286e-05,0.004044864380067754,0.00046536196208849114,0.001323100769806159,0.0001169223836912237,0.02632835569405811,0.14361352396361365,-0.005859538152265269
262,5350223.01,0.003269077448964244,2070.6806646178184,0.00468746016439,8960.70720753867,0,0,0.004109130336400982,0.011281834300907565,2558.8171428571427,2.228727321162347,0.19771943374968173,-0.0012532533194559942,-4.335049551260422e-05,0.00039043552969658305,-0.008749944528709731,0.00011794709028513159,0.0009550698341472171,0.0018999170822233307,-4.053193074208595e-05,0.0019189437041259947,0.0012870421775341885,0.11785200082876138,0.22596344315086683,-0.010263532929684172
263,5350223.02,0.003269077448964244,2070.6806646178184,0.00468746016439,8960.70720753867,0,0,0.004109130336400982,-0.0006492233161799331,1945.418285714286,3.0055583931233714,0.830851994821746,-0.0020341190351470737,-0.0005097618510041197,0.0006697348943212685,-0.008107748198798675,0.00033779112546016043,0.0012484856342607027,0.0027472982988609325,-8.105128313714296e-05,0.0017862076828882223,0.0012870421775341885,0.11785204272023415,0.2257908636750925,-0.010275541210360922
264,5350224.00,0.0029839734673299837,1620.7848766709374,0.004718956980311831,8815.079125735725,0,0,0.003421626437445817,0.03623280858827453,4205.760057142858,7.908571428571429,0.8285714285714286,-0.003366666955973475,-0.00046590570826719995,1.695014995912594e-05,-0.007936440698823634,-0.0003210413446376918,-0.0003423094120717774,-0.0002268616760399325,-3.019224258162275e-05,0.0010468622219153541,0.0023206352119997547,0.12005906448596755,-0.28819054841130437,-0.000766545486889795
265,5350225.01,0.006555918411308008,3788.7685932861777,0.004878136899392917,9028.295792853809,0,0,0.00779591159583413,0.07176129522165331,1606.5449714285714,-1.0228571428571442,-8.663196752540111,0.002063259226808306,-0.0009409902809424338,-0.002402243459749469,-0.00815563112699066,-0.0013661874798947032,-0.004938429691405591,0.0031082280473644507,-0.00042287171790241103,0.0008019738350154745,0.0008659143948816438,-0.047004489456875645,0.23430267212827915,-9.852527319019385e-05
266,5350225.02,0.006555918411308008,3788.7685932861777,0.004878136899392917,9028.295792853809,0,0,0.00779591159583413,-0.0374718332736889,-164.91022857142875,215.18285714285713,106.43462532396869,-0.002751754040137827,-0.00026205589998770873,-0.00032191269783875975,-0.007542269368707556,-0.000272841474781783,0.002491240615294416,0.007613962823498222,-0.00015868304798041157,0.00373848640255572,0.0008659143948816146,-0.049420176303915306,0.23788180865531203,-0.0002658643457479352
267,5350226.00,0.005715811749487157,3100.912120097462,0.004904179513726743,8932.423370685927,0,0,0.006549606939207602,0.022805156564260368,2682.9134857142867,25.302857142857146,10.142857142857144,0.0013563190182747484,-0.0005404427962520632,-0.000485098564230137,-0.005615789407315766,0.001299726245384903,-0.00024463704789501155,0.0005226954741729655,-0.0006782570039541827,-0.0010716896499483536,-0.00037024002722729163,-0.09575342759895934,-0.006849448670684251,-0.009447317078650746
268,5350227.00,0.006494503643105308,3415.0000336613157,0.005028214625890408,8697.619617707207,0,0,0.007309452269562934,-0.00657571215181804,5019.368057142859,-2.342857142857143,-0.4571428571428571,0.0015634886110140736,0.0009483508715632384,0.0004454251680743088,-0.004964881572252807,0.0016154057364490344,-0.0007232497613388288,0.0005123759493610567,0.0008951608662508916,0.0013796839249063941,0.0010108518152011083,-0.002540647673480839,-0.1981928878150147,-0.0055768902459702825
269,5350228.00,0.0026860241217876667,1429.3718320583798,0.0047086683211590265,8460.538924743953,0,0,0.0030438284851083785,-0.0007651388697346502,1953.2256571428568,46.66857142857143,21.65714285714286,0.0022016968553799613,-0.0005179841334456112,0.001420177272654063,-0.008166265725554149,0.0008317834611015429,0.0006723732431841248,0.0042427870732912164,-0.0020182722849013093,0.00025633778519967496,0.0042321920448738,0.042357723501717216,-0.12128230503506754,-0.0032814089045413363
270,5350229.00,0.006494503643105308,3415.0000336613157,0.005028214625890408,8697.619617707207,0,0,0.007309452269562934,0.09518673307707982,5853.2187428571415,4.73142857142857,0.028571428571428557,0.001607989583518532,-0.0005040823146395146,-0.00018799912375847978,-0.005987455236071067,-0.0002535161449663885,-0.0009781984008471769,-0.008293584846526024,-0.002813148756005914,-0.0006795142437679209,0.0010108518152011031,-0.006663534547740662,-0.19293149974109383,-0.005525168284970465
271,5350230.01,0.004251337074056875,2001.0001886485,0.00410787525010983,8426.901506434893,0,0,0.004498237370517346,-0.026143655416498605,-86.12120000000074,27.97714285714286,12.085714285714287,-0.0006075833782067603,-0.0012694089648585373,0.0011826067002898516,-0.010184922543999947,-0.0007408753449241028,0.0008357054461808233,0.006415795945061356,-0.0011228244849380918,0.003099575538934675,-0.0036403528531436797,0.04595886804698814,0.34738386436213237,-0.0037522225013163846
272,5350230.02,0.004251337074056875,2001.0001886485,0.00410787525010983,8426.901506434893,0,0,0.004498237370517346,-0.061217738108248945,-130.3415999999998,47.65142857142858,11.771428571428576,-0.0007486706713734278,0.0009978211166576795,0.00020772436033149672,-0.0057945590115972955,0.0008456961026560053,0.002031599320837924,0.009640721903216866,-0.0006456900630597428,0.005303208139595876,-0.0036403528531436863,0.04561419717027059,0.35765154970055163,-0.0036864997207689686
273,5350231.00,0.00386308235072472,2093.6044204360746,0.004740333036455657,8872.952824628164,0,0,0.004423952436142548,0.013268831786853313,315.17748571428575,-12.78857142857143,-3.2285714285714295,0.0011165983665230761,-0.0006207901979092167,-0.0006309607754012118,-0.0036489145258454293,6.278970402141161e-05,0.001216361458982091,0.0030898551957628754,-0.0034689473071513655,0.001320727102212103,-0.0012015518759005707,-0.003864255947637796,-0.07636701002102665,0.0017912549706925718
274,5350232.00,0.004981001165431756,2378.63525293364,0.00462335596533366,9058.00629737186,0,0,0.005312075425252645,0.01001923129447341,3336.446799999999,0.19999999999999957,-0.40000000000000013,-0.0007957784133970627,-0.0013209182837908052,-4.261227130333138e-05,-0.0039284142297202115,0.0005556615404272683,0.00043024902884576595,0.001532652053828519,-0.0006849510664665488,0.0006876661501482452,3.529970887318284e-05,0.003770439413162288,-0.1425868188713163,-0.014450482832838583
275,5350233.00,0.002949129491494925,1435.1488335851714,0.004106866445788509,8609.881508787257,0,0,0.003177925037923615,-0.04246824680243737,991.604342857143,17.748571428571434,0.6571428571428571,-0.002155297513868417,0.00017227676221461056,0.0016810852732217026,-0.006858335947060896,0.0007109167179892166,0.003332683361595989,0.00508566846294752,0.00013286373240342303,0.0030308559018636517,0.0013060682810684507,-0.08650267305051071,0.39689598903590484,-0.0021131784489392532
