,ct_year,SESi
3704,2001_5350516.28,2.0721429795955943
3705,2001_5350516.29,1.6176202901102286
3707,2001_5350516.31,2.537856471456115
3708,2001_5350516.32,2.3971023241641785
3709,2001_5350516.37,1.6822187725428526
3710,2001_5350516.38,1.6822187725428526
3711,2001_5350516.39,2.3848879548765085
3713,2001_5350516.41,1.926565405568921
3714,2001_5350516.42,1.926565405568921
3715,2001_5350516.43,1.926565405568921
3716,2001_5350516.44,1.926565405568921
3717,2001_5350516.46,1.926565405568921
3718,2001_5350516.47,1.926565405568921
3719,2001_5350516.48,1.926565405568921
3720,2001_5350516.49,1.926565405568921
3721,2001_5350517.00,2.056210842911827
3722,2001_5350518.00,-1.2466491130932957
3723,2001_5350519.00,-0.08262936780419544
3724,2001_5350520.01,0.6678103461978036
3725,2001_5350520.02,0.6438547775604682
3726,2001_5350520.05,-0.4216774551195281
3727,2001_5350520.07,-1.1689131201182892
3728,2001_5350520.08,-1.1689131201182892
3729,2001_5350520.09,-0.514126860182683
3731,2001_5350521.01,-1.1410765348104608
3732,2001_5350521.02,1.648989663327305
3733,2001_5350521.03,-0.6303232938499103
3734,2001_5350521.04,0.48987718899588034
3735,2001_5350521.05,-0.19516968174930271
3736,2001_5350521.06,-2.382997204380727
3737,2001_5350522.00,1.0256938723658582
3738,2001_5350523.00,-0.2990903766200713
3739,2001_5350524.01,-0.2061342856454972
3740,2001_5350524.02,0.2493840558151785
3741,2001_5350525.01,-1.9592968666224502
3742,2001_5350525.02,-1.4496403945492908
3743,2001_5350526.01,-1.3367576731992585
3744,2001_5350526.02,-0.8499039989081023
3745,2001_5350527.01,1.4379240786644372
3746,2001_5350527.02,1.5968599239526706
3747,2001_5350527.03,0.35803321309824804
3748,2001_5350527.04,1.4529015366383653
3749,2001_5350527.05,1.2645984267018755
3750,2001_5350527.06,1.286887269950687
3751,2001_5350527.07,0.19254332189744805
3752,2001_5350527.08,2.001517291073741
3753,2001_5350527.09,2.0311182210565453
3754,2001_5350528.01,2.0594315383531305
3755,2001_5350528.02,1.1631591587396342
3757,2001_5350528.11,0.12267207975288175
3758,2001_5350528.12,1.9515190753797451
3759,2001_5350528.13,2.2118789162599115
3760,2001_5350528.15,1.4073229938606064
3761,2001_5350528.16,0.9073988234005705
3762,2001_5350528.18,1.8324354288197975
3763,2001_5350528.19,0.8783887198395414
3765,2001_5350528.21,-1.0049048014089348
3766,2001_5350528.22,0.4725280202142363
3767,2001_5350528.24,1.6340782682656374
3768,2001_5350528.25,0.6474628594372968
3769,2001_5350528.26,-0.781014386431612
3770,2001_5350528.31,-0.36777697775243295
3771,2001_5350528.32,2.421187314035849
3772,2001_5350528.33,2.421187314035849
3773,2001_5350528.34,1.7318865184345382
3774,2001_5350528.35,1.7318865184345382
3775,2001_5350528.36,0.5381199636481357
3776,2001_5350528.37,1.1991109259577684
3777,2001_5350528.39,2.735274642165418
3779,2001_5350528.41,1.1880470953036588
3780,2001_5350528.42,1.3551454521508957
3781,2001_5350528.43,1.3551454521508957
3782,2001_5350528.44,0.8482500072632432
3783,2001_5350528.45,0.8556850881661995
3784,2001_5350528.46,0.8775341916915937
3785,2001_5350528.47,0.8782550673572681
3786,2001_5350528.48,2.2235900189387325
3787,2001_5350528.49,2.683485257080097
3788,2001_5350529.01,-1.757004333681298
3789,2001_5350529.02,-1.3197786565883391
3790,2001_5350530.01,-1.1090440485386066
3791,2001_5350530.02,-1.10904404853861
3792,2001_5350531.01,-1.2125478006221018
3793,2001_5350531.02,0.45821066946702904
3794,2001_5350532.01,-0.950115686458876
3795,2001_5350532.02,-1.7317296457406033
3796,2001_5350540.01,-0.7488913977247355
3797,2001_5350540.02,-0.273471839396541
3798,2001_5350550.01,1.493187927249332
3799,2001_5350550.02,1.2910159022399996
3800,2001_5350560.00,0.4890511980450192
3801,2001_5350561.00,0.8683844986756676
3802,2001_5350562.02,3.291486986421125
3803,2001_5350562.03,1.076503351357915
3804,2001_5350562.04,1.776154113409571
3805,2001_5350562.05,0.68090194687877
3806,2001_5350562.06,2.2948405620123395
3807,2001_5350562.07,1.0407615035528452
3808,2001_5350562.08,1.672442175291954
3809,2001_5350562.09,1.6471053630463617
3810,2001_5350562.11,1.3927234624065041
3811,2001_5350562.12,-1.0205542107923649
3812,2001_5350562.13,-1.0205542107923649
3813,2001_5350562.14,2.4648289609754035
3814,2001_5350562.15,2.4648289609754035
3815,2001_5350563.01,-3.025820444414016
3816,2001_5350563.02,1.520844251608665
3817,2001_5350564.01,1.3612812713977593
3818,2001_5350564.02,-1.4199621358868086
3819,2001_5350570.01,-2.952338765473834
3820,2001_5350570.02,2.7055941586276417
3821,2001_5350571.01,-2.216412812175514
3822,2001_5350571.02,1.2471478983257263
3823,2001_5350572.01,0.5983950833415889
3824,2001_5350572.04,1.1197698599452006
3825,2001_5350572.05,-1.43396187604897
3826,2001_5350572.07,1.5502755785786313
3827,2001_5350572.08,0.6345265766460597
3828,2001_5350572.09,1.4715353780052172
3830,2001_5350573.03,1.00677698540807
3831,2001_5350573.05,1.9958675029269295
3832,2001_5350573.06,0.8831407001907335
3833,2001_5350573.07,0.8831407001907335
3834,2001_5350573.09,1.2343269486396047
3836,2001_5350573.11,1.2343269486396047
3837,2001_5350574.00,0.046215395526314144
3838,2001_5350575.01,0.40713458371568906
3839,2001_5350575.02,-0.830286377254141
3840,2001_5350575.03,0.18216378963600618
3841,2001_5350575.04,0.6091474049130282
3842,2001_5350575.05,0.9158273050174813
3843,2001_5350575.07,1.1345827171122385
3844,2001_5350575.08,1.1345827171122385
3845,2001_5350576.04,3.126976134951649
3846,2001_5350576.05,1.1628517972527648
3847,2001_5350576.06,1.959077052415507
3848,2001_5350576.07,1.6329672269673026
3849,2001_5350576.09,2.347734786584728
3851,2001_5350576.16,1.6761785768910873
3852,2001_5350576.17,1.6761785768910873
3854,2001_5350576.22,1.8713232842194065
3855,2001_5350576.24,2.917199961616312
3856,2001_5350576.29,1.9698672404904036
3857,2001_5350576.31,2.6433207368399882
3858,2001_5350576.32,2.6433207368399882
3859,2001_5350576.33,2.6433207368399882
3860,2001_5350576.34,2.6433207368399882
3862,2001_5350576.41,1.9698672404904036
3863,2001_5350576.42,1.9698672404904036
3864,2001_5350576.43,1.9698672404904036
3865,2001_5350576.44,1.9698672404904036
3866,2001_5350576.45,1.8713232842194065
3867,2001_5350576.46,1.8713232842194065
3868,2001_5350576.47,2.917199961616312
3869,2001_5350576.49,1.9698672404904036
3871,2001_5350576.52,1.9698672404904036
3872,2001_5350576.53,1.9698672404904036
3873,2001_5350576.54,1.8713232842194065
3874,2001_5350576.55,1.8713232842194065
3875,2001_5350576.56,2.917199961616312
3876,2001_5350576.57,2.917199961616312
3877,2001_5350576.58,1.6761785768910873
3878,2001_5350576.59,1.6761785768910873
3880,2001_5350576.61,2.917199961616312
3881,2001_5350576.62,2.917199961616312
3882,2001_5350576.63,2.917199961616312
3883,2001_5350576.64,2.917199961616312
3884,2001_5350576.65,2.917199961616312
3885,2001_5350576.66,1.8713232842194065
3886,2001_5350576.67,1.8713232842194065
3887,2001_5350576.68,2.917199961616312
3888,2001_5350576.69,2.917199961616312
3890,2001_5350576.71,1.9698672404904036
3891,2001_5350576.72,1.9698672404904036
3892,2001_5350585.02,1.9292617602960183
3893,2001_5350585.03,1.9975320090866053
3894,2001_5350585.05,2.8328199160107554
3895,2001_5350585.07,3.2412109057468736
3896,2001_5350585.08,2.6194019330292337
3897,2001_5350585.09,2.3941232398596712
3899,2001_5350586.01,2.2747181117410284
3900,2001_5350586.02,2.2702312037977905
3901,2001_5350587.01,2.5567916968672515
3902,2001_5350587.02,2.7011634199380516
3903,2001_5350600.01,3.904883085384128
3904,2001_5350600.02,3.116976794372247
3905,2001_5350601.00,3.56706847832985
3906,2001_5350602.00,3.0761999630249512
3907,2001_5350603.00,-1.1281519724226006
3908,2001_5350604.00,1.244012632429243
3909,2001_5350605.00,2.768514608680303
3910,2001_5350606.00,-0.15008388891009047
3911,2001_5350607.00,2.2638040265651553
3912,2001_5350608.00,0.8831669935000657
3913,2001_5350609.00,3.4689238728
3914,2001_5350610.02,2.853632009354765
3915,2001_5350610.03,0.5776844926685946
3916,2001_5350610.04,1.7936827933727164
3917,2001_5350611.00,2.707278476679931
3919,2001_5350612.03,2.2351896692878697
3920,2001_5350612.05,2.0939412274792906
3921,2001_5350612.08,2.534205386978035
3923,2001_5350612.11,3.7647917170473604
3924,2001_5350612.12,2.9433929120946436
3925,2001_5350612.13,3.9505526928150214
3926,2001_5350612.14,2.9097512846656612
3927,2001_5350612.15,2.8163049299097995
3928,2001_5350612.18,2.8163049299097995
3929,2001_5350612.19,2.8163049299097995
3931,2001_5350612.21,2.8163049299097995
3932,2001_5350612.22,2.8163049299097995
3933,2001_5350612.23,2.8163049299097995
3934,2001_5350612.24,3.6862504585625797
3935,2001_5350612.25,3.6862504585625797
3936,2001_5350612.26,2.736464071601013
3937,2001_5350612.27,2.736464071601013
3938,2001_5350613.01,2.1338994825009028
3939,2001_5350613.03,0.11295542197890286
3940,2001_5350613.04,0.2269330122769403
3941,2001_5350614.01,2.4798814037103476
3942,2001_5350614.02,2.211654034994503
3943,2001_5350615.00,1.0244567641933067
3944,2001_5350620.01,2.598718194332726
3945,2001_5350620.05,2.598718194332726
3946,2001_5350620.06,2.598718194332726
3947,2001_5350620.07,2.598718194332726
3949,2001_5350620.09,2.598718194332726
3951,2001_5350620.11,2.598718194332726
3952,2001_5350620.12,2.598718194332726
3953,2001_5350620.13,2.598718194332726
3954,2001_5350621.00,2.970067490765906
3955,2001_5350622.00,1.6434238520341755
3956,2001_5350623.00,0.12899170887962036
3957,2001_5350624.00,1.9966678651864886
3958,2001_5350625.00,2.032649772492232
3959,2001_5350626.00,2.8032955146930507
3960,2001_5350630.00,2.1732333144255995
3961,2001_5350631.02,3.8284889487324216
3962,2001_5350631.03,3.8284889487324216
3963,2001_5350631.04,3.8284889487324216
3964,2001_5350632.00,2.48059717325703
3965,2001_5350633.00,1.0489029033718982
3966,2001_5350634.01,2.3505012578070805
3967,2001_5350634.02,2.350501257807075
3968,2001_5350635.00,1.7317207806975412
3969,2001_5350636.00,2.2260286520796093
3970,2001_5350637.00,2.956165836536027
3971,2001_5350638.00,0.9782507118562203
3972,2001_5350639.00,1.5793533984077697
3973,2001_5350800.01,0.1452707139470405
3974,2001_5350800.02,0.7812647730860607
3975,2001_5350801.01,1.4305406522047814
3976,2001_5350801.02,2.472140043459574
3977,2001_5350802.01,2.0992416642667244
3978,2001_5350802.02,2.5801626002407394
3979,2001_5350803.03,2.02543395123123
3980,2001_5350803.04,3.008113134906019
3981,2001_5350803.05,2.896692733655092
3982,2001_5350803.06,2.5710307598826545
3983,2001_5350804.01,3.047338649186491
3984,2001_5350804.05,2.643641554222434
3985,2001_5350804.06,2.165075149742329
3986,2001_5350804.07,0.5138882910285564
3987,2001_5350804.08,3.063914542787694
3989,2001_5350804.11,0.723274151146025
3990,2001_5350804.12,1.6516880389563395
3991,2001_5350804.13,1.6516880389563395
3992,2001_5350805.04,2.8889302173967435
3993,2001_5350805.06,0.8399554046029201
3994,2001_5350805.09,1.453715771967959
3996,2001_5350805.12,1.9437692813468057
3997,2001_5350805.14,1.453715771967959
3998,2001_5350805.15,1.453715771967959
3999,2001_5350805.16,1.9437692813468057
4000,2001_5350805.17,1.9437692813468057
4001,2001_5350805.18,2.08604558667589
4002,2001_5350805.19,2.08604558667589
4004,2001_5350805.21,1.6418822725217255
4005,2001_5350806.00,1.4201045744890008
4006,2001_5350807.00,1.589327171438172
4007,2001_5350810.01,-1.4383742451697497
4008,2001_5350810.02,1.3068086374234655
4009,2001_5350810.03,2.108870512219709
4010,2001_5350810.04,1.374193429202717
4011,2001_5350810.05,3.103993168443946
4012,2001_5350811.00,-0.33549461192831237
4013,2001_5350812.00,1.5153223782680345
4014,2001_5350820.03,2.857190510007557
4015,2001_5350820.04,2.3818229423724393
4016,2001_5350820.05,2.2981472416730706
4017,2001_5350820.06,1.370812062098957
4018,2001_5350820.07,1.370812062098957
4019,2001_5350830.00,2.407425463540552
4020,2001_5350831.01,1.8134618433781302
4021,2001_5350831.02,1.0118940556438978
4022,2001_5350832.00,2.3530147530270633
4293,2006_5350001.00,-0.5658655471427201
4294,2006_5350002.00,0.25357820846329343
4296,2006_5350004.00,-4.8369039208593545
4297,2006_5350005.00,-5.162403482433319
4299,2006_5350007.01,-2.262279873774622
4300,2006_5350007.02,-5.023800298702297
4301,2006_5350008.01,-0.2417134585506991
4302,2006_5350008.02,-0.2417134585506991
4304,2006_5350010.01,1.1902940068758667
4305,2006_5350010.02,-0.2001186126508745
4306,2006_5350011.00,1.0718894817584694
4307,2006_5350012.01,0.6197829668126799
4308,2006_5350012.03,0.6197829668126799
4309,2006_5350012.04,0.6197829668126799
4310,2006_5350013.01,0.6384446624014003
4311,2006_5350013.02,0.6384446624014003
4312,2006_5350014.00,1.6691160548052744
4313,2006_5350015.00,2.1722877151601336
4314,2006_5350016.00,1.0419057727478
4315,2006_5350017.00,-1.158253188119888
4316,2006_5350018.00,-2.6835472837701064
4317,2006_5350019.00,-2.01300211939822
4318,2006_5350020.00,3.6399562418858915
4319,2006_5350021.00,0.6314824251094845
4320,2006_5350022.00,1.5470364979985964
4321,2006_5350023.00,2.164371637249248
4322,2006_5350024.00,0.5890353589770532
4323,2006_5350025.00,-1.497684221719522
4324,2006_5350026.00,-2.3934551791913155
4325,2006_5350027.00,-2.4878749329445404
4326,2006_5350028.01,-1.3865434443804054
4327,2006_5350028.02,-1.3865434443804054
4328,2006_5350029.00,-2.278291439173704
4329,2006_5350030.00,-4.763643121459784
4330,2006_5350031.00,-8.146398113463311
4331,2006_5350032.00,-4.168227755671532
4333,2006_5350034.01,-2.122427534163741
4334,2006_5350034.02,-2.122427534163741
4335,2006_5350035.00,-1.3804442547802223
4336,2006_5350036.00,-2.2160204841365303
4337,2006_5350037.00,-3.446014361307758
4338,2006_5350038.00,-3.2409495530218617
4339,2006_5350039.00,-5.565364728727303
4340,2006_5350040.00,-2.034485044624839
4341,2006_5350041.00,-1.7316643420039888
4342,2006_5350042.00,-0.9072333607440498
4343,2006_5350043.00,-1.4746075640470897
4344,2006_5350044.00,-1.4866467573283333
4345,2006_5350045.00,-2.292872512731227
4346,2006_5350046.00,-3.207320614139227
4347,2006_5350047.02,-3.9577520984331716
4348,2006_5350047.03,0.2695794597007519
4349,2006_5350047.04,0.2695794597007519
4350,2006_5350048.00,-1.1167768691997766
4351,2006_5350049.00,-0.1708509610313548
4352,2006_5350050.01,1.7970087894785503
4353,2006_5350050.03,-0.04690058466625672
4354,2006_5350050.04,-0.04690058466625672
4355,2006_5350051.00,0.6878278440183323
4356,2006_5350052.00,-0.6617703415862186
4357,2006_5350053.00,-0.9664600252987512
4358,2006_5350054.00,-1.9102398758522203
4359,2006_5350055.00,-1.8885787113072894
4360,2006_5350056.00,-1.0943036653649818
4361,2006_5350057.00,0.10773293930096467
4362,2006_5350058.00,-0.39941581464446446
4363,2006_5350059.00,-0.35014034351362466
4364,2006_5350060.00,-0.849809237712705
4366,2006_5350062.01,-1.9958317788468727
4367,2006_5350062.02,-0.40431815634557944
4368,2006_5350063.03,-1.0994152112631406
4369,2006_5350063.04,-1.0994152112631406
4370,2006_5350063.05,-1.2868594129950026
4371,2006_5350063.06,-1.2868594129950026
4372,2006_5350064.00,-1.5197973097807795
4373,2006_5350065.01,-4.797999317044845
4374,2006_5350065.02,-4.797999317044845
4375,2006_5350066.00,-1.3336661667298588
4376,2006_5350067.00,1.229163020913399
4377,2006_5350068.00,1.277832546064412
4378,2006_5350069.00,0.11456341650890445
4379,2006_5350070.00,1.1179176830254216
4380,2006_5350071.00,1.0905409174599665
4381,2006_5350072.01,-2.8370262100248556
4382,2006_5350072.02,-0.6536784482850315
4383,2006_5350073.00,-1.8336943270289605
4384,2006_5350074.00,-2.9169941292186854
4385,2006_5350075.00,-1.6278244484222888
4386,2006_5350076.00,-0.9183641781503132
4387,2006_5350077.00,-0.009524697395685493
4388,2006_5350078.00,-0.48179196075351755
4389,2006_5350079.00,0.47655879723689676
4390,2006_5350080.01,-1.0992798590288502
4391,2006_5350080.02,-3.183115278060619
4392,2006_5350081.00,-0.7664429942562555
4393,2006_5350082.00,-0.11225877208391173
4394,2006_5350083.00,-1.1584319928519642
4395,2006_5350084.00,1.1084959091522886
4396,2006_5350085.00,-0.2700633164602476
4397,2006_5350086.00,3.5287439716733977
4398,2006_5350087.00,3.474736328962503
4399,2006_5350088.00,0.3403335152205533
4400,2006_5350089.00,1.684279774740545
4401,2006_5350090.00,1.8925149449479985
4402,2006_5350091.01,-0.5884146052212749
4403,2006_5350091.02,-1.039510836173852
4404,2006_5350092.00,-0.9406308247913983
4405,2006_5350093.00,-0.2790512498586685
4406,2006_5350094.00,-1.4258048434431358
4407,2006_5350095.00,-0.7186171782649987
4408,2006_5350096.01,-1.3604679540081952
4409,2006_5350096.02,-1.3604679540081952
4410,2006_5350097.01,-3.1656672388086955
4411,2006_5350097.03,-3.0130541386942196
4412,2006_5350097.04,-3.0130541386942196
4413,2006_5350098.00,-2.210650546591355
4414,2006_5350099.00,-1.0053911289026012
4415,2006_5350100.00,-2.0139535493016862
4416,2006_5350101.00,-1.420545377665724
4417,2006_5350102.02,-2.063677085464437
4418,2006_5350102.03,-2.1048755124855045
4419,2006_5350102.04,1.62059825614933
4420,2006_5350102.05,1.62059825614933
4421,2006_5350103.00,2.15513555164973
4422,2006_5350104.00,1.7004896976818362
4423,2006_5350105.00,-0.3838132762893305
4424,2006_5350106.00,-1.4599141299883596
4425,2006_5350107.00,-0.9559130254784429
4426,2006_5350108.00,-2.8899195368154835
4427,2006_5350109.00,-1.5201283659163563
4428,2006_5350110.00,-2.436644913190744
4429,2006_5350111.00,-0.30190187153609205
4430,2006_5350112.00,-1.414321098383529
4431,2006_5350113.00,-0.02716634916575345
4432,2006_5350114.00,-1.5109191736290666
4433,2006_5350115.00,-1.1654795592491158
4434,2006_5350116.00,-0.042879398862989124
4435,2006_5350117.00,2.3568423668501013
4436,2006_5350118.00,0.6838969912148053
4437,2006_5350119.00,1.813188325353785
4438,2006_5350120.00,2.7710090502943108
4439,2006_5350121.00,2.398915842559468
4440,2006_5350122.00,1.2605846305804096
4441,2006_5350123.00,-1.6822678936974853
4442,2006_5350124.00,1.2951695809208732
4443,2006_5350125.00,3.676740032707592
4444,2006_5350126.00,1.3456496521720192
4445,2006_5350127.00,2.426237962781883
4446,2006_5350128.02,0.39019062977505614
4447,2006_5350128.04,-0.1486896071322631
4448,2006_5350128.05,-0.6936624756692565
4449,2006_5350128.06,-0.6936624756692565
4450,2006_5350129.00,1.9861460629140206
4451,2006_5350130.00,3.5530913832208086
4452,2006_5350131.00,2.3778361147793867
4453,2006_5350132.00,1.4244981156144283
4454,2006_5350133.00,-0.7962392584716831
4455,2006_5350134.00,2.6885682086175544
4456,2006_5350135.00,0.6447426849160325
4457,2006_5350136.01,-1.2742712404284235
4458,2006_5350136.02,-1.439189287293978
4459,2006_5350137.00,1.3460067115887644
4460,2006_5350138.00,3.816701914398282
4461,2006_5350139.01,2.5833585126706917
4462,2006_5350139.02,2.5833585126706917
4463,2006_5350140.00,4.559522203244501
4464,2006_5350141.01,2.2019316305344288
4465,2006_5350141.02,2.86302355063366
4466,2006_5350142.00,2.278866641264079
4467,2006_5350150.00,2.564797930485934
4468,2006_5350151.00,-3.6040227904422157
4469,2006_5350152.00,0.6054566418974942
4470,2006_5350153.00,-1.7236954277407428
4471,2006_5350154.00,-0.4575513083060682
4472,2006_5350155.00,-3.88307481649526
4473,2006_5350156.01,-4.613640511832144
4474,2006_5350156.02,-1.7960688749514069
4475,2006_5350157.00,-3.7580536723071774
4476,2006_5350158.00,-2.703553524696247
4477,2006_5350159.01,-1.584440550664563
4478,2006_5350159.02,-0.608750264100053
4479,2006_5350160.00,-1.0434098923155515
4480,2006_5350161.00,-1.858687672348469
4481,2006_5350162.00,-1.868555900256432
4482,2006_5350163.00,-1.1967947163571622
4483,2006_5350164.00,-1.0491983696693097
4484,2006_5350165.00,-0.534864700497702
4485,2006_5350166.00,1.073569516416318
4486,2006_5350167.01,0.5555486887179789
4487,2006_5350167.02,-1.4721048913685304
4488,2006_5350168.00,-2.6544161068832235
4489,2006_5350169.01,-0.7645121002868375
4490,2006_5350169.02,-1.9545458930830644
4491,2006_5350170.00,-0.7315503643422541
4492,2006_5350171.00,-2.9109080786241672
4493,2006_5350172.00,-2.7692739658118293
4494,2006_5350173.00,-3.9495849184636844
4495,2006_5350174.00,-3.0183310074282255
4496,2006_5350175.01,-3.884160586242895
4497,2006_5350175.02,-4.535450713433729
4498,2006_5350176.00,-0.26773526069866016
4499,2006_5350180.00,-3.357968541343546
4500,2006_5350181.01,-0.4053884051703816
4501,2006_5350181.02,-1.8492866641441168
4502,2006_5350182.00,-0.06689886719335303
4503,2006_5350183.01,0.25837004551985016
4504,2006_5350183.02,0.25837004551985016
4505,2006_5350184.01,-1.595717390218954
4506,2006_5350184.02,-1.162961813803954
4507,2006_5350185.01,-2.467267417048484
4508,2006_5350185.02,-1.787757172241343
4509,2006_5350186.00,2.4395009168672868
4510,2006_5350187.00,1.6120220234753961
4511,2006_5350188.00,1.416693206060371
4512,2006_5350189.00,-1.5876915534853837
4513,2006_5350190.01,-3.573667512993737
4514,2006_5350190.02,-2.9334208775594077
4515,2006_5350191.00,0.01795133138565927
4516,2006_5350192.00,-3.0739070850337495
4517,2006_5350193.00,-0.30607924975811757
4518,2006_5350194.01,-4.743873535510207
4519,2006_5350194.02,-3.408263673771443
4520,2006_5350194.03,-3.9974429223541725
4521,2006_5350194.04,-2.181029145195094
4522,2006_5350195.01,2.481739953052543
4523,2006_5350195.02,2.481739953052543
4524,2006_5350196.01,2.845764127888967
4525,2006_5350196.02,2.845764127888967
4526,2006_5350200.01,-2.0025006045610847
4527,2006_5350200.02,-2.002500604561088
4528,2006_5350201.00,-0.6336398147512153
4529,2006_5350202.00,-0.14248593276975938
4530,2006_5350203.00,-0.15513094635244937
4531,2006_5350204.00,-0.13130121013674692
4533,2006_5350206.01,-0.9336022982463831
4534,2006_5350206.02,-0.8057271676503575
4535,2006_5350207.00,-2.620246373926355
4536,2006_5350208.00,-2.9179989845150254
4537,2006_5350209.00,-2.5273730525811455
4538,2006_5350210.01,1.561389538339652
4539,2006_5350210.02,1.561389538339652
4540,2006_5350211.00,0.54021280954425
4541,2006_5350212.00,0.9468180290327395
4542,2006_5350213.01,0.7230448901676192
4543,2006_5350213.02,0.7230448901676192
4544,2006_5350214.00,0.9474733353622677
4545,2006_5350215.00,0.4150392757063479
4546,2006_5350216.00,2.3682603220260248
4547,2006_5350217.00,-3.2128965286829594
4548,2006_5350218.00,2.132067510337656
4549,2006_5350219.00,1.5330378240743419
4550,2006_5350220.00,1.2948342034070315
4551,2006_5350221.01,1.8399574344231857
4552,2006_5350221.02,-1.8624495492944333
4553,2006_5350222.01,1.040206887546069
4554,2006_5350222.02,-1.0588777693243838
4555,2006_5350223.01,1.9992980890849428
4556,2006_5350223.02,1.9992980890849428
4557,2006_5350224.00,3.8291746783453022
4558,2006_5350225.01,0.6656345331361182
4559,2006_5350225.02,-3.9408006071236126
4560,2006_5350226.00,2.798604884139377
4561,2006_5350227.00,3.618137180746803
4562,2006_5350228.00,3.2503629226868793
4563,2006_5350229.00,4.21067117410025
4564,2006_5350230.01,2.92630977840769
4565,2006_5350230.02,-0.3847075685765154
4566,2006_5350231.00,2.5696837092727485
4567,2006_5350232.00,3.583385225087088
4568,2006_5350233.00,1.5330256880708941
4569,2006_5350234.00,0.9806028416925738
4570,2006_5350235.01,1.8664603033443228
4571,2006_5350235.02,-0.15067962152675068
4572,2006_5350236.01,-0.5021682992267911
4573,2006_5350236.02,0.7452509409299507
4574,2006_5350237.01,-2.3753717265288636
4575,2006_5350237.02,0.5042558637954793
4576,2006_5350237.03,-1.5728703275678655
4577,2006_5350238.01,1.8929974070253455
4578,2006_5350238.02,-1.0436660649145657
4579,2006_5350239.00,-1.9875306445388268
4580,2006_5350240.01,2.530806660376247
4581,2006_5350240.02,-1.0807379897563008
4582,2006_5350241.00,1.3695195256424109
4583,2006_5350242.00,-4.603693640508418
4584,2006_5350243.01,-4.109069337878938
4585,2006_5350243.02,0.18190337318638652
4586,2006_5350244.01,0.08812280074693815
4587,2006_5350244.02,-3.035711720229017
4588,2006_5350245.00,-1.5154387722290348
4589,2006_5350246.00,-0.26560515693911857
4590,2006_5350247.01,0.17450440953634572
4591,2006_5350247.02,0.09017497436865231
4592,2006_5350248.02,-4.217868182883955
4593,2006_5350248.03,-0.051113625828932446
4594,2006_5350248.04,-0.9877391579477062
4595,2006_5350248.05,-1.0106517778857202
4596,2006_5350249.01,0.58452400619023
4597,2006_5350249.03,-0.8639371116964365
4598,2006_5350249.04,-1.4393886840428622
4599,2006_5350249.05,-4.338879962978765
4600,2006_5350250.01,-0.9512871225903596
4601,2006_5350250.02,0.13396314480319732
4602,2006_5350250.04,-4.105677098471643
4603,2006_5350250.05,-3.3848708585829668
4604,2006_5350260.01,-2.63528453097415
4605,2006_5350260.04,-5.672251381872593
4606,2006_5350260.05,-8.13355927864843
4607,2006_5350260.06,-2.3827712498177664
4608,2006_5350260.07,-2.3827712498177664
4609,2006_5350261.00,-2.955570849343904
4610,2006_5350262.01,-2.1940203208917217
4611,2006_5350262.02,-1.767791964049041
4612,2006_5350263.02,1.575291766290534
4613,2006_5350263.03,-0.5634519199914367
4614,2006_5350263.04,-0.04504630651367134
4615,2006_5350264.00,4.60281394671844
4616,2006_5350265.00,4.756658553821812
4617,2006_5350266.00,4.6197326617144325
4618,2006_5350267.00,2.9344850646404512
4619,2006_5350268.00,0.703330597864356
4620,2006_5350269.01,-4.759747344501297
4621,2006_5350269.02,2.5386398267976285
4622,2006_5350270.01,-1.0656649171834793
4623,2006_5350270.02,-0.6144097896881779
4624,2006_5350271.01,0.8247247754297435
4625,2006_5350271.02,-0.757852292483492
4626,2006_5350272.01,-3.613023175548335
4627,2006_5350272.02,-0.6673028893885227
4628,2006_5350273.01,2.5671236200753347
4629,2006_5350273.02,0.9740109121973186
4630,2006_5350274.01,1.4972313518368374
4631,2006_5350274.02,1.8118473942340172
4632,2006_5350275.00,2.818834077905504
4633,2006_5350276.01,1.666746488034564
4634,2006_5350276.02,2.502069506099915
4635,2006_5350277.00,2.408408206561612
4636,2006_5350278.00,0.1525283709363204
4637,2006_5350279.01,-0.22871932602854175
4638,2006_5350279.02,-1.436544082716645
4639,2006_5350280.00,-2.4980581012653285
4640,2006_5350281.01,-2.2268242195846857
4641,2006_5350281.02,-2.6319670338975554
4642,2006_5350282.00,0.4760569945355322
4643,2006_5350283.01,-2.7629473225927677
4644,2006_5350283.02,-2.9519669715743824
4645,2006_5350284.00,-1.1190503959882305
4646,2006_5350285.00,-0.5544433367170825
4647,2006_5350286.00,-1.4570334416210922
4648,2006_5350287.02,-1.7500482913505888
4649,2006_5350287.03,-2.3749457540055396
4650,2006_5350287.04,-2.3749457540055396
4651,2006_5350288.00,-0.4933255701446318
4652,2006_5350289.00,-1.7779234520200402
4653,2006_5350290.01,-2.3746989378574654
4654,2006_5350290.02,-2.3746989378574654
4655,2006_5350291.02,-1.685123373024314
4656,2006_5350291.03,-0.511143085944194
4657,2006_5350291.04,-0.511143085944194
4658,2006_5350292.00,-3.145006595960737
4659,2006_5350293.00,0.08139800369834456
4660,2006_5350294.01,-1.650390752700025
4661,2006_5350294.02,-0.5867635824727894
4662,2006_5350295.00,-0.9898875802740735
4663,2006_5350296.00,2.5201571931073166
4664,2006_5350297.01,-1.611013745813605
4665,2006_5350297.02,0.06606067603767526
